prime,word_index,kernel_length,full_scalar_identity,full_delta_match,strict_visible_x_power,strict_block_length,has_proper_non_scalar_precursor,has_any_prefix_power_hit,min_proper_prefix_power_hit,min_any_prefix_power_hit,num_proper_prefix_power_hits,num_prefix_power_hits,factor_period_length,source_class,sources,kernel_factor_ids
3,1855,53,True,False,False,,False,True,,53,0,1,53,kernel_db,burau-experiments/src/kernel_db.json,13 8 2 13 11 13 10 13 6 6 8 13 21 21 20 13 20 16 2 12 8 13 11 13 10 2 2 16 2 16 13 11 13 10 13 8 13 11 22 17 22 13 10 13 4 13 20 13 10 16 13 6 6
3,1856,53,True,False,False,,True,True,31,31,1,2,53,kernel_db,burau-experiments/src/kernel_db.json,13 8 2 13 11 13 10 13 6 6 8 13 21 21 20 13 20 16 2 12 8 13 11 13 10 2 2 16 13 11 13 21 10 13 4 13 11 13 7 10 16 13 8 2 13 20 13 10 13 4 16 13 21
3,1857,53,True,False,False,,False,True,,53,0,1,53,kernel_db,burau-experiments/src/kernel_db.json,13 8 2 13 11 13 10 13 6 6 8 13 21 21 20 13 20 16 2 12 8 13 11 13 10 2 2 16 16 2 13 11 13 10 13 8 16 13 7 20 13 21 10 13 8 13 20 13 7 11 16 16 12
3,1858,53,True,False,False,,False,True,,53,0,1,53,kernel_db,burau-experiments/src/kernel_db.json,13 8 2 13 11 13 10 13 6 6 8 13 21 21 20 13 20 16 2 12 8 13 11 13 10 2 2 16 16 13 11 13 7 10 13 4 13 11 13 21 21 10 13 8 16 13 20 13 10 13 4 2 13
3,1859,53,True,False,False,,True,True,37,37,1,2,53,kernel_db,burau-experiments/src/kernel_db.json,13 8 2 13 11 13 10 13 6 6 8 13 21 21 20 13 20 16 2 12 8 13 11 13 10 2 2 16 16 13 11 13 10 13 6 8 13 21 20 13 10 13 8 16 13 11 19 7 4 13 4 13 21
3,1860,53,True,False,False,,True,True,37,37,1,2,53,kernel_db,burau-experiments/src/kernel_db.json,13 8 2 13 11 13 10 13 6 6 8 13 21 21 20 13 20 16 2 12 8 13 11 13 10 2 2 16 16 13 20 13 10 13 1 4 13 21 11 13 10 13 4 16 13 20 15 7 8 13 8 13 21
3,1861,53,True,False,False,,True,True,3,3,1,2,53,kernel_db,burau-experiments/src/kernel_db.json,13 8 13 20 13 21 7 10 13 8 13 20 17 13 21 21 10 13 1 1 4 13 20 13 10 16 16 16 2 16 13 11 13 10 13 8 13 11 22 17 22 13 10 13 4 13 20 13 10 16 13 6 6
3,1862,53,True,False,False,,True,True,3,3,2,3,53,kernel_db,burau-experiments/src/kernel_db.json,13 8 13 20 13 21 7 10 13 8 13 20 17 13 21 21 10 13 1 1 4 13 20 13 10 16 16 16 16 2 13 11 13 7 10 13 4 13 11 13 21 21 10 13 8 16 13 20 13 10 13 4 13
3,1863,53,True,False,False,,True,True,3,3,1,2,53,kernel_db,burau-experiments/src/kernel_db.json,13 8 13 20 13 21 7 10 13 8 13 20 17 13 21 21 10 13 1 1 4 13 20 13 10 16 16 16 16 2 13 11 13 10 13 8 16 13 7 20 13 21 10 13 8 13 20 13 7 11 16 16 12
3,1864,53,True,False,False,,True,True,3,3,2,3,53,kernel_db,burau-experiments/src/kernel_db.json,13 8 13 20 13 21 7 10 13 8 13 20 17 13 21 21 10 13 1 1 4 13 20 13 10 16 16 16 16 13 11 13 10 13 6 8 13 21 20 13 10 13 8 16 13 11 19 7 4 13 4 13 21
3,1865,53,True,False,False,,True,True,3,3,2,3,53,kernel_db,burau-experiments/src/kernel_db.json,13 8 13 20 13 21 7 10 13 8 13 20 17 13 21 21 10 13 1 1 4 13 20 13 10 16 16 16 16 13 20 13 10 13 1 4 13 21 11 13 10 13 4 16 13 20 15 7 8 13 8 13 21
3,1866,53,True,False,False,,True,True,3,3,2,3,53,kernel_db,burau-experiments/src/kernel_db.json,13 8 13 20 13 21 7 10 13 8 13 20 17 13 21 21 10 13 1 1 4 13 20 13 10 16 16 16 16 13 20 13 20 16 12 8 13 7 11 13 10 13 8 2 13 20 17 13 10 13 4 13 21
3,1867,53,True,False,False,,True,True,31,31,1,2,53,kernel_db,burau-experiments/src/kernel_db.json,13 10 13 4 13 11 13 7 10 16 13 8 16 13 21 20 13 7 10 13 4 16 13 11 13 21 10 16 13 11 13 21 10 13 4 13 11 13 7 10 16 13 8 2 13 20 13 10 13 4 16 13 21
3,1868,53,True,False,False,,True,True,31,31,1,2,53,kernel_db,burau-experiments/src/kernel_db.json,13 10 13 4 13 11 13 7 10 16 13 8 16 13 21 20 13 7 10 13 4 16 13 11 13 21 10 16 13 20 13 21 10 13 8 13 20 13 7 10 16 13 4 2 13 11 13 10 13 8 16 13 21
3,1869,53,True,False,False,,True,True,37,37,1,2,53,kernel_db,burau-experiments/src/kernel_db.json,13 10 13 4 13 11 13 7 10 16 13 8 16 13 21 20 13 7 10 13 4 16 13 11 13 21 10 16 16 13 11 13 10 13 6 8 13 21 20 13 10 13 8 16 13 11 19 7 4 13 4 13 21
3,1870,53,True,False,False,,True,True,45,45,1,2,53,kernel_db,burau-experiments/src/kernel_db.json,13 10 13 4 13 11 13 7 10 16 13 8 16 13 21 20 13 7 10 13 4 16 13 11 13 21 10 16 16 13 11 13 11 16 3 4 13 7 20 13 10 13 4 2 13 11 22 13 10 13 8 13 21
3,1871,53,True,False,False,,True,True,37,37,1,2,53,kernel_db,burau-experiments/src/kernel_db.json,13 10 13 4 13 11 13 7 10 16 13 8 16 13 21 20 13 7 10 13 4 16 13 11 13 21 10 16 16 13 20 13 10 13 1 4 13 21 11 13 10 13 4 16 13 20 15 7 8 13 8 13 21
3,1872,53,True,False,False,,True,True,45,45,1,2,53,kernel_db,burau-experiments/src/kernel_db.json,13 10 13 4 13 11 13 7 10 16 13 8 16 13 21 20 13 7 10 13 4 16 13 11 13 21 10 16 16 13 20 13 20 16 12 8 13 7 11 13 10 13 8 2 13 20 17 13 10 13 4 13 21
3,1873,53,True,False,False,,False,True,,53,0,1,53,kernel_db,burau-experiments/src/kernel_db.json,13 10 13 4 13 11 13 7 10 16 13 8 16 13 21 20 13 7 10 13 4 16 13 11 13 21 11 16 16 13 10 13 4 13 7 11 13 10 2 2 13 4 13 20 13 10 16 13 8 13 21 21 21
3,1874,53,True,False,False,,False,True,,53,0,1,53,kernel_db,burau-experiments/src/kernel_db.json,13 10 13 8 13 20 13 7 10 16 13 4 16 13 21 11 13 7 10 13 8 16 13 20 13 21 10 16 2 13 20 13 10 13 4 13 20 17 22 17 13 10 13 8 13 11 13 10 16 13 1 4 13
3,1875,53,True,False,False,,False,True,,53,0,1,53,kernel_db,burau-experiments/src/kernel_db.json,13 10 13 8 13 20 13 7 10 16 13 4 16 13 21 11 13 7 10 13 8 16 13 20 13 21 10 16 2 16 13 11 13 10 13 8 13 11 22 17 22 13 10 13 4 13 20 13 10 16 13 6 6
3,1876,53,True,False,False,,False,True,,53,0,1,53,kernel_db,burau-experiments/src/kernel_db.json,13 10 13 8 13 20 13 7 10 16 13 4 16 13 21 11 13 7 10 13 8 16 13 20 13 21 10 16 2 16 13 20 13 10 13 4 13 20 17 22 17 13 10 13 8 13 11 13 10 16 13 1 1
3,1877,53,True,False,False,,True,True,31,31,1,2,53,kernel_db,burau-experiments/src/kernel_db.json,13 10 13 8 13 20 13 7 10 16 13 4 16 13 21 11 13 7 10 13 8 16 13 20 13 21 10 16 13 11 13 21 10 13 4 13 11 13 7 10 16 13 8 2 13 20 13 10 13 4 16 13 21
3,1878,53,True,False,False,,True,True,31,31,1,2,53,kernel_db,burau-experiments/src/kernel_db.json,13 10 13 8 13 20 13 7 10 16 13 4 16 13 21 11 13 7 10 13 8 16 13 20 13 21 10 16 13 20 13 21 10 13 8 13 20 13 7 10 16 13 4 2 13 11 13 10 13 8 16 13 21
3,1879,53,True,False,False,,True,True,37,37,1,2,53,kernel_db,burau-experiments/src/kernel_db.json,13 10 13 8 13 20 13 7 10 16 13 4 16 13 21 11 13 7 10 13 8 16 13 20 13 21 10 16 16 13 11 13 10 13 6 8 13 21 20 13 10 13 8 16 13 11 19 7 4 13 4 13 21
3,1880,53,True,False,False,,False,True,,53,0,1,53,kernel_db,burau-experiments/src/kernel_db.json,13 10 13 8 13 20 13 7 10 16 13 4 16 13 21 11 13 7 10 13 8 16 13 20 13 21 10 16 16 13 20 13 7 10 13 8 13 20 13 21 21 10 13 4 16 13 11 13 10 13 8 2 13
3,1881,53,True,False,False,,True,True,37,37,1,2,53,kernel_db,burau-experiments/src/kernel_db.json,13 10 13 8 13 20 13 7 10 16 13 4 16 13 21 11 13 7 10 13 8 16 13 20 13 21 10 16 16 13 20 13 10 13 1 4 13 21 11 13 10 13 4 16 13 20 15 7 8 13 8 13 21
3,1882,53,True,False,False,,True,True,50,50,1,2,53,kernel_db,burau-experiments/src/kernel_db.json,13 10 13 8 13 20 13 7 10 16 13 4 16 13 21 11 13 7 10 13 8 16 13 20 13 21 10 16 16 13 20 13 10 13 4 16 13 7 11 13 21 10 13 4 13 11 13 7 10 16 13 8 13
3,1883,53,True,False,False,,True,True,45,45,1,2,53,kernel_db,burau-experiments/src/kernel_db.json,13 10 13 8 13 20 13 7 10 16 13 4 16 13 21 11 13 7 10 13 8 16 13 20 13 21 10 16 16 13 20 13 20 16 12 8 13 7 11 13 10 13 8 2 13 20 17 13 10 13 4 13 21
3,1884,53,True,False,False,,False,True,,53,0,1,53,kernel_db,burau-experiments/src/kernel_db.json,13 10 13 8 13 20 13 7 10 16 13 4 16 13 21 11 13 7 10 13 8 16 13 20 13 21 11 16 13 7 7 8 13 8 13 20 13 10 13 6 6 6 8 13 20 13 10 13 8 13 7 20 13
3,1885,53,True,False,False,,False,True,,53,0,1,53,kernel_db,burau-experiments/src/kernel_db.json,13 10 13 8 13 20 13 7 10 16 13 4 16 13 21 11 13 7 10 13 8 16 13 20 13 21 11 16 16 13 10 13 4 13 7 11 13 10 2 2 13 4 13 20 13 10 16 13 8 13 21 21 21
3,1886,53,True,False,False,,True,True,51,51,1,2,53,kernel_db,burau-experiments/src/kernel_db.json,13 10 13 8 13 20 13 7 10 16 13 4 16 13 21 11 13 7 10 13 8 16 13 20 13 21 20 16 13 7 4 13 8 13 11 13 10 16 13 1 4 16 13 11 13 10 13 8 13 11 22 17 13
3,1887,53,True,False,False,,True,True,5,5,2,3,53,kernel_db,burau-experiments/src/kernel_db.json,13 11 13 10 13 8 16 13 7 20 13 7 10 2 13 4 16 13 20 13 7 10 13 8 2 13 7 10 13 20 13 10 13 8 13 21 20 13 7 10 16 13 8 13 11 13 10 2 13 4 16 13 21
3,1888,53,True,False,False,,True,True,5,5,2,3,53,kernel_db,burau-experiments/src/kernel_db.json,13 11 13 10 13 8 16 13 7 20 13 7 10 2 13 4 16 13 20 13 7 10 13 8 2 13 7 10 16 2 13 11 13 7 10 13 4 13 11 13 21 21 10 13 8 16 13 20 13 10 13 4 13
3,1889,53,True,False,False,,True,True,5,5,1,2,53,kernel_db,burau-experiments/src/kernel_db.json,13 11 13 10 13 8 16 13 7 20 13 7 10 2 13 4 16 13 20 13 7 10 13 8 2 13 7 10 16 2 13 11 13 10 13 8 16 13 7 20 13 21 10 13 8 13 20 13 7 11 16 16 12
3,1890,53,True,False,False,,True,True,5,5,1,2,53,kernel_db,burau-experiments/src/kernel_db.json,13 11 13 10 13 8 16 13 7 20 13 7 10 2 13 4 16 13 20 13 7 10 13 8 2 13 7 10 16 2 13 20 13 10 13 4 16 13 7 11 13 21 10 13 4 13 11 13 7 20 16 16 3
3,1891,53,True,False,False,,True,True,5,5,2,3,53,kernel_db,burau-experiments/src/kernel_db.json,13 11 13 10 13 8 16 13 7 20 13 7 10 2 13 4 16 13 20 13 7 10 13 8 2 13 7 10 16 13 11 13 10 13 6 8 13 21 20 13 10 13 8 16 13 11 19 7 4 13 4 13 21
3,1892,53,True,False,False,,True,True,5,5,2,3,53,kernel_db,burau-experiments/src/kernel_db.json,13 11 13 10 13 8 16 13 7 20 13 7 10 2 13 4 16 13 20 13 7 10 13 8 2 13 7 10 16 13 11 13 10 13 8 16 13 7 20 13 21 10 13 8 13 20 13 7 10 16 13 4 13
3,1893,53,True,False,False,,True,True,5,5,2,3,53,kernel_db,burau-experiments/src/kernel_db.json,13 11 13 10 13 8 16 13 7 20 13 7 10 2 13 4 16 13 20 13 7 10 13 8 2 13 7 10 16 13 20 13 10 13 1 4 13 21 11 13 10 13 4 16 13 20 15 7 8 13 8 13 21
3,1894,53,True,False,False,,False,True,,53,0,1,53,kernel_db,burau-experiments/src/kernel_db.json,13 21 11 13 10 13 4 13 21 11 19 7 4 2 2 13 4 13 20 15 7 8 13 1 4 13 7 7 7 7 8 13 4 13 11 13 10 13 1 1 1 4 13 11 13 10 13 4 13 7 11 22 12
3,1895,53,True,False,False,,False,True,,53,0,1,53,kernel_db,burau-experiments/src/kernel_db.json,13 21 11 13 10 13 4 13 21 11 19 7 4 2 2 13 4 13 20 15 7 8 13 1 4 13 7 7 21 10 13 4 13 11 19 7 4 16 13 8 13 20 13 21 10 13 6 8 13 11 13 10 16
3,1896,53,True,False,False,,False,True,,53,0,1,53,kernel_db,burau-experiments/src/kernel_db.json,13 21 11 13 10 13 4 13 21 11 19 7 4 2 2 13 4 13 20 15 7 8 13 1 4 13 7 7 21 10 13 4 13 11 22 13 10 2 13 8 13 11 13 7 11 16 3 4 13 20 13 10 16
3,1897,53,True,False,False,,False,True,,53,0,1,53,kernel_db,burau-experiments/src/kernel_db.json,13 21 11 13 10 13 4 13 21 11 19 7 4 2 2 13 4 13 20 15 7 8 13 1 4 13 7 7 21 10 13 8 13 20 15 7 8 16 13 4 13 11 13 21 10 13 1 4 13 20 13 10 16
3,1898,53,True,False,False,,False,True,,53,0,1,53,kernel_db,burau-experiments/src/kernel_db.json,13 21 11 13 10 13 4 13 21 11 19 7 4 2 2 13 4 13 20 15 7 8 13 1 4 13 7 7 21 10 13 8 13 20 17 13 10 2 13 4 13 20 13 7 20 16 12 8 13 11 13 10 16
3,1899,53,True,False,False,,True,True,1,1,2,4,53,kernel_db,burau-experiments/src/kernel_db.json,15 7 8 13 8 13 7 7 11 13 10 13 8 13 11 2 13 11 22 13 10 13 4 13 20 13 21 10 2 13 11 13 10 13 6 8 13 21 20 13 10 13 8 16 13 11 19 7 4 13 4 13 7
3,1900,53,True,False,False,,True,True,1,1,2,4,53,kernel_db,burau-experiments/src/kernel_db.json,15 7 8 13 8 13 7 7 11 13 10 13 8 13 11 2 13 11 22 13 10 13 4 13 20 13 21 10 2 13 20 13 10 13 1 4 13 21 11 13 10 13 4 16 13 20 15 7 8 13 8 13 7
3,1901,53,True,False,False,,True,True,1,1,2,4,53,kernel_db,burau-experiments/src/kernel_db.json,15 7 8 13 8 13 7 7 11 13 10 13 8 13 11 2 13 11 22 13 10 13 4 13 20 13 21 10 2 13 20 13 20 16 12 8 13 7 11 13 10 13 8 2 13 20 17 13 10 13 4 13 7
3,1902,53,True,False,False,,True,True,1,1,2,4,53,kernel_db,burau-experiments/src/kernel_db.json,15 7 8 13 8 13 7 7 11 13 10 13 8 13 11 2 13 11 22 13 10 13 4 13 20 13 21 10 13 11 13 10 13 4 13 7 11 13 10 2 2 13 4 13 20 13 10 16 13 8 13 21 7
3,1903,53,True,False,False,,True,True,1,1,2,4,53,kernel_db,burau-experiments/src/kernel_db.json,15 7 8 13 8 13 7 7 11 13 10 13 8 13 11 2 13 11 22 13 10 13 4 13 20 13 21 10 13 20 13 10 13 8 13 7 20 13 10 2 2 13 8 13 11 13 10 16 13 4 13 21 7
3,1904,53,True,False,False,,True,True,1,1,1,3,53,kernel_db,burau-experiments/src/kernel_db.json,15 7 8 13 8 13 7 7 11 13 10 13 8 13 11 2 13 11 22 13 10 13 4 13 20 13 21 10 16 16 13 20 13 10 13 4 13 20 17 22 17 13 10 13 8 13 11 13 11 16 16 2 12
3,1905,53,True,False,False,,True,True,1,1,2,4,53,kernel_db,burau-experiments/src/kernel_db.json,15 21 10 13 4 13 11 22 13 7 10 13 4 2 16 13 7 7 11 13 10 13 4 13 7 11 19 4 2 13 7 11 13 10 13 4 13 21 11 13 7 10 16 13 4 13 20 13 10 2 13 8 13
3,1906,53,True,False,False,,True,True,1,1,2,4,53,kernel_db,burau-experiments/src/kernel_db.json,15 21 10 13 4 13 11 22 13 7 10 13 4 2 16 13 7 7 11 13 10 13 4 13 7 11 19 4 2 13 11 13 10 13 6 8 13 21 20 13 10 13 8 16 13 11 19 7 4 13 4 13 7
3,1907,53,True,False,False,,True,True,1,1,2,4,53,kernel_db,burau-experiments/src/kernel_db.json,15 21 10 13 4 13 11 22 13 7 10 13 4 2 16 13 7 7 11 13 10 13 4 13 7 11 19 4 2 13 20 13 10 13 1 4 13 21 11 13 10 13 4 16 13 20 15 7 8 13 8 13 7
3,1908,53,True,False,False,,True,True,1,1,1,3,53,kernel_db,burau-experiments/src/kernel_db.json,15 21 10 13 4 13 11 22 13 7 10 13 4 2 16 13 7 7 11 13 10 13 4 13 7 11 19 4 13 10 13 8 16 13 20 13 10 13 4 2 2 13 11 13 7 10 13 4 13 11 13 21 7
3,1909,53,True,False,False,,True,True,1,1,2,4,53,kernel_db,burau-experiments/src/kernel_db.json,15 21 10 13 4 13 11 22 13 7 10 13 4 2 16 13 7 7 11 13 10 13 4 13 7 11 19 4 13 11 13 10 13 4 13 7 11 13 10 2 2 13 4 13 20 13 10 16 13 8 13 21 7
3,1910,53,True,False,False,,True,True,1,1,2,4,53,kernel_db,burau-experiments/src/kernel_db.json,15 21 10 13 4 13 11 22 13 7 10 13 4 2 16 13 7 7 11 13 10 13 4 13 7 11 19 4 13 20 13 10 13 8 13 7 20 13 10 2 2 13 8 13 11 13 10 16 13 4 13 21 7
3,1911,53,True,False,False,,True,True,1,1,1,3,53,kernel_db,burau-experiments/src/kernel_db.json,15 21 10 13 4 13 11 22 13 7 10 13 4 2 16 13 7 7 11 13 10 13 4 13 7 11 19 4 13 21 20 13 10 13 8 13 7 20 13 10 2 2 13 8 13 11 13 10 16 13 4 13 7
3,1912,53,True,False,False,,True,True,27,27,1,2,53,kernel_db,burau-experiments/src/kernel_db.json,16 2 2 13 11 13 11 16 3 1 4 13 20 13 21 21 10 13 6 6 8 13 11 13 10 2 13 8 2 16 13 11 13 10 13 8 13 11 22 17 22 13 10 13 4 13 20 13 10 16 13 6 6
3,1913,53,True,False,False,,True,True,27,27,1,2,53,kernel_db,burau-experiments/src/kernel_db.json,16 2 2 13 11 13 11 16 3 1 4 13 20 13 21 21 10 13 6 6 8 13 11 13 10 2 13 8 2 16 13 20 13 10 13 4 13 20 17 22 17 13 10 13 8 13 11 13 10 16 13 1 1
3,1914,53,True,False,False,,True,True,27,27,1,2,53,kernel_db,burau-experiments/src/kernel_db.json,16 2 2 13 11 13 11 16 3 1 4 13 20 13 21 21 10 13 6 6 8 13 11 13 10 2 13 8 16 2 13 20 13 10 13 4 16 13 7 11 13 21 10 13 4 13 11 13 7 20 16 16 3
3,1915,53,True,False,False,,True,True,27,27,1,2,53,kernel_db,burau-experiments/src/kernel_db.json,16 2 2 13 11 13 11 16 3 1 4 13 20 13 21 21 10 13 6 6 8 13 11 13 10 2 13 8 16 13 11 13 7 10 13 4 13 11 13 21 21 10 13 8 16 13 20 13 10 13 4 2 13
3,1916,53,True,False,False,,True,True,27,27,2,3,53,kernel_db,burau-experiments/src/kernel_db.json,16 2 2 13 11 13 11 16 3 1 4 13 20 13 21 21 10 13 6 6 8 13 11 13 10 2 13 8 16 13 11 13 10 13 6 8 13 21 20 13 10 13 8 16 13 11 19 7 4 13 4 13 21
3,1917,53,True,False,False,,True,True,27,27,1,2,53,kernel_db,burau-experiments/src/kernel_db.json,16 2 2 13 11 13 11 16 3 1 4 13 20 13 21 21 10 13 6 6 8 13 11 13 10 2 13 8 16 13 20 13 7 10 13 8 13 20 13 21 21 10 13 4 16 13 11 13 10 13 8 2 13
3,1918,53,True,False,False,,True,True,27,27,2,3,53,kernel_db,burau-experiments/src/kernel_db.json,16 2 2 13 11 13 11 16 3 1 4 13 20 13 21 21 10 13 6 6 8 13 11 13 10 2 13 8 16 13 20 13 10 13 1 4 13 21 11 13 10 13 4 16 13 20 15 7 8 13 8 13 21
3,1919,53,True,False,False,,True,True,27,27,1,2,53,kernel_db,burau-experiments/src/kernel_db.json,16 2 2 13 11 13 11 16 3 1 4 13 20 13 21 21 10 13 6 6 8 13 11 13 10 2 13 21 4 13 10 13 8 13 7 20 13 10 2 2 13 8 13 11 13 10 16 13 4 13 21 21 21
3,1920,53,True,False,False,,True,True,45,28,1,3,53,kernel_db,burau-experiments/src/kernel_db.json,16 13 11 19 7 4 13 1 4 13 11 13 21 20 16 12 8 2 2 13 20 13 20 16 12 8 13 21 7 10 13 4 13 11 19 7 4 16 13 8 13 20 13 21 10 13 6 8 13 11 13 10 2
3,1921,53,True,False,False,,True,True,37,28,1,3,53,kernel_db,burau-experiments/src/kernel_db.json,16 13 11 19 7 4 13 1 4 13 11 13 21 20 16 12 8 2 2 13 20 13 20 16 12 8 13 21 7 10 13 4 13 11 22 13 10 2 13 8 13 11 13 7 11 16 3 4 13 20 13 10 2
3,1922,53,True,False,False,,False,True,,28,0,2,53,kernel_db,burau-experiments/src/kernel_db.json,16 13 11 19 7 4 13 1 4 13 11 13 21 20 16 12 8 2 2 13 20 13 20 16 12 8 13 21 7 10 13 4 16 13 11 13 10 13 8 2 2 13 20 13 7 10 13 8 13 20 13 21 10
3,1923,53,True,False,False,,True,True,37,28,1,3,53,kernel_db,burau-experiments/src/kernel_db.json,16 13 11 19 7 4 13 1 4 13 11 13 21 20 16 12 8 2 2 13 20 13 20 16 12 8 13 21 7 10 13 8 13 20 17 13 10 2 13 4 13 20 13 7 20 16 12 8 13 11 13 10 2
3,1924,53,True,False,False,,False,True,,28,0,2,53,kernel_db,burau-experiments/src/kernel_db.json,16 13 11 19 7 4 13 1 4 13 11 13 21 20 16 12 8 2 2 13 20 13 20 16 12 8 13 21 21 8 13 20 13 10 13 8 13 7 20 17 13 7 10 13 4 13 11 13 10 13 1 1 4
3,1925,53,True,False,False,,True,True,23,23,1,2,53,kernel_db,burau-experiments/src/kernel_db.json,16 13 21 11 13 10 16 13 4 13 7 20 13 21 10 16 13 8 16 13 7 11 13 10 13 4 13 10 2 16 13 20 13 10 13 4 13 20 17 22 17 13 10 13 8 13 11 13 10 16 13 1 1
3,1926,53,True,False,False,,True,True,23,23,1,2,53,kernel_db,burau-experiments/src/kernel_db.json,16 13 21 11 13 10 16 13 4 13 7 20 13 21 10 16 13 8 16 13 7 11 13 10 13 4 13 10 13 10 16 13 4 13 20 13 10 2 13 8 16 13 7 11 13 10 13 4 13 21 11 13 21
3,1927,53,True,False,False,,True,True,23,23,2,3,53,kernel_db,burau-experiments/src/kernel_db.json,16 13 21 11 13 10 16 13 4 13 7 20 13 21 10 16 13 8 16 13 7 11 13 10 13 4 13 10 13 20 13 21 10 13 8 13 20 13 7 10 16 13 4 2 13 11 13 10 13 8 16 13 21
3,1928,53,True,False,False,,True,True,23,23,2,3,53,kernel_db,burau-experiments/src/kernel_db.json,16 13 21 11 13 10 16 13 4 13 7 20 13 21 10 16 13 8 16 13 7 11 13 10 13 4 13 10 16 2 13 20 13 7 10 13 8 13 20 13 21 21 10 13 4 16 13 11 13 10 13 8 13
3,1929,53,True,False,False,,True,True,23,23,1,2,53,kernel_db,burau-experiments/src/kernel_db.json,16 13 21 11 13 10 16 13 4 13 7 20 13 21 10 16 13 8 16 13 7 11 13 10 13 4 13 10 16 13 10 13 8 13 11 13 10 16 13 1 4 16 13 11 13 10 13 8 13 11 22 17 1
3,1930,53,True,False,False,,True,True,23,23,1,2,53,kernel_db,burau-experiments/src/kernel_db.json,16 13 21 11 13 10 16 13 4 13 7 20 13 21 10 16 13 8 16 13 7 11 13 10 13 4 13 10 16 13 11 13 7 10 13 4 13 11 13 21 21 10 13 8 16 13 20 13 10 13 4 2 13
3,1931,53,True,False,False,,True,True,23,23,2,3,53,kernel_db,burau-experiments/src/kernel_db.json,16 13 21 11 13 10 16 13 4 13 7 20 13 21 10 16 13 8 16 13 7 11 13 10 13 4 13 10 16 13 11 13 10 13 6 8 13 21 20 13 10 13 8 16 13 11 19 7 4 13 4 13 21
3,1932,53,True,False,False,,True,True,23,23,2,3,53,kernel_db,burau-experiments/src/kernel_db.json,16 13 21 11 13 10 16 13 4 13 7 20 13 21 10 16 13 8 16 13 7 11 13 10 13 4 13 10 16 13 11 13 10 13 8 16 13 7 20 13 21 10 13 8 13 20 13 7 10 16 13 4 13
3,1933,53,True,False,False,,True,True,23,23,2,3,53,kernel_db,burau-experiments/src/kernel_db.json,16 13 21 11 13 10 16 13 4 13 7 20 13 21 10 16 13 8 16 13 7 11 13 10 13 4 13 10 16 13 20 13 10 13 1 4 13 21 11 13 10 13 4 16 13 20 15 7 8 13 8 13 21
3,1934,53,True,False,False,,True,True,23,23,2,3,53,kernel_db,burau-experiments/src/kernel_db.json,16 13 21 11 13 10 16 13 4 13 7 20 13 21 10 16 13 8 16 13 7 11 13 10 13 4 13 11 13 7 4 13 8 13 11 13 10 16 13 1 4 16 13 11 13 10 13 8 13 11 22 17 13
3,1935,53,True,False,False,,True,True,23,23,1,2,53,kernel_db,burau-experiments/src/kernel_db.json,16 13 21 20 13 10 16 13 8 13 7 11 13 21 10 16 13 4 16 13 7 20 13 10 13 8 13 10 2 13 20 13 10 13 4 13 20 17 22 17 13 10 13 8 13 11 13 10 16 13 1 4 13
3,1936,53,True,False,False,,True,True,23,23,1,2,53,kernel_db,burau-experiments/src/kernel_db.json,16 13 21 20 13 10 16 13 8 13 7 11 13 21 10 16 13 4 16 13 7 20 13 10 13 8 13 10 2 16 13 11 13 10 13 8 13 11 22 17 22 13 10 13 4 13 20 13 10 16 13 6 6
3,1937,53,True,False,False,,True,True,23,23,2,3,53,kernel_db,burau-experiments/src/kernel_db.json,16 13 21 20 13 10 16 13 8 13 7 11 13 21 10 16 13 4 16 13 7 20 13 10 13 8 13 10 13 11 13 21 10 13 4 13 11 13 7 10 16 13 8 2 13 20 13 10 13 4 16 13 21
3,1938,53,True,False,False,,True,True,23,23,1,2,53,kernel_db,burau-experiments/src/kernel_db.json,16 13 21 20 13 10 16 13 8 13 7 11 13 21 10 16 13 4 16 13 7 20 13 10 13 8 13 10 16 2 13 11 13 10 13 8 16 13 7 20 13 21 10 13 8 13 20 13 7 11 16 16 12
3,1939,53,True,False,False,,True,True,23,23,2,3,53,kernel_db,burau-experiments/src/kernel_db.json,16 13 21 20 13 10 16 13 8 13 7 11 13 21 10 16 13 4 16 13 7 20 13 10 13 8 13 10 16 13 11 13 10 13 6 8 13 21 20 13 10 13 8 16 13 11 19 7 4 13 4 13 21
3,1940,53,True,False,False,,True,True,23,23,2,3,53,kernel_db,burau-experiments/src/kernel_db.json,16 13 21 20 13 10 16 13 8 13 7 11 13 21 10 16 13 4 16 13 7 20 13 10 13 8 13 10 16 13 20 13 10 13 1 4 13 21 11 13 10 13 4 16 13 20 15 7 8 13 8 13 21
3,1941,53,True,False,False,,True,True,23,23,1,2,53,kernel_db,burau-experiments/src/kernel_db.json,16 13 21 20 13 10 16 13 8 13 7 11 13 21 10 16 13 4 16 13 7 20 13 10 13 8 13 11 13 7 7 4 13 4 13 11 13 10 13 1 1 1 4 13 11 13 10 13 4 13 7 11 13
3,1942,53,True,False,False,,True,True,23,23,2,3,53,kernel_db,burau-experiments/src/kernel_db.json,16 13 21 20 13 10 16 13 8 13 7 11 13 21 10 16 13 4 16 13 7 20 13 10 13 8 13 20 13 7 8 13 4 13 20 13 10 16 13 6 8 16 13 20 13 10 13 4 13 20 17 22 13
